function,group,deprecated_in_c_api,header_line,node_neo_binding,node_neo_wrapper,node_neo_symbol,node_neo_reason,go_binding,go_wrapper,go_symbol,go_reason,rust_binding,rust_wrapper,rust_symbol,rust_reason,csharp_binding,csharp_wrapper,csharp_symbol,csharp_reason,swift_binding,swift_wrapper,swift_symbol,swift_reason,julia_binding,julia_wrapper,julia_symbol,julia_reason
duckdb_create_instance_cache,Open Connect,False,938,True,True,create_instance_cache,,True,True,CreateInstanceCache,,True,False,duckdb_create_instance_cache,,False,False,,,False,False,,,True,False,duckdb_create_instance_cache,
duckdb_get_or_create_from_cache,Open Connect,False,952,True,True,get_or_create_from_cache,,True,True,GetOrCreateFromCache,,True,False,duckdb_get_or_create_from_cache,,False,False,,,False,False,,,True,False,duckdb_get_or_create_from_cache,
duckdb_destroy_instance_cache,Open Connect,False,961,False,False,,destroyed in finalizer,True,False,DestroyInstanceCache,,True,False,duckdb_destroy_instance_cache,,False,False,,,False,False,,,True,False,duckdb_destroy_instance_cache,
duckdb_open,Open Connect,False,972,True,True,open,,True,False,Open,,True,True,duckdb_open,,True,True,Startup.DuckDBOpen,,False,False,,,True,False,duckdb_open,
duckdb_open_ext,Open Connect,False,985,False,False,,consolidated into open,True,True,OpenExt,,True,True,duckdb_open_ext,,True,True,Startup.DuckDBOpen,,False,True,duckdb_open_ext,,True,True,duckdb_open_ext,
duckdb_close,Open Connect,False,996,True,False,close,,True,True,Close,,True,True,duckdb_close,,True,False,Startup.DuckDBClose,,False,True,duckdb_close,,True,True,duckdb_close,
duckdb_connect,Open Connect,False,1007,True,True,connect,,True,True,Connect,,True,True,duckdb_connect,,True,True,Startup.DuckDBConnect,,False,True,duckdb_connect,,True,True,duckdb_connect,
duckdb_interrupt,Open Connect,False,1014,True,True,interrupt,,True,True,Interrupt,,True,True,duckdb_interrupt,,True,False,Startup.DuckDBInterrupt,,False,False,,,True,False,duckdb_interrupt,
duckdb_query_progress,Open Connect,False,1022,True,True,query_progress,,True,False,QueryProgress,,True,False,duckdb_query_progress,,True,True,Startup.DuckDBQueryProgress,,False,False,,,True,False,duckdb_query_progress,
duckdb_disconnect,Open Connect,False,1029,True,False,disconnect,,True,True,Disconnect,,True,True,duckdb_disconnect,,True,False,Startup.DuckDBDisconnect,,False,True,duckdb_disconnect,,True,True,duckdb_disconnect,
duckdb_connection_get_client_context,Open Connect,False,1037,True,True,connection_get_client_context,,True,True,ConnectionGetClientContext,,True,False,duckdb_connection_get_client_context,,True,True,Startup.DuckDBConnectionGetClientContext,,False,False,,,True,False,duckdb_connection_get_client_context,
duckdb_connection_get_arrow_options,Open Connect,False,1045,False,False,,TODO: arrow,True,False,ConnectionGetArrowOptions,,True,False,duckdb_connection_get_arrow_options,,False,False,,,False,False,,,True,False,duckdb_connection_get_arrow_options,
duckdb_client_context_get_connection_id,Open Connect,False,1054,True,True,client_context_get_connection_id,,True,True,ClientContextGetConnectionId,,True,False,duckdb_client_context_get_connection_id,,True,False,Startup.DuckDBClientContextGetConnectionId,,False,False,,,True,False,duckdb_client_context_get_connection_id,
duckdb_destroy_client_context,Open Connect,False,1061,False,False,,destroyed in finalizer,True,True,DestroyClientContext,,True,False,duckdb_destroy_client_context,,True,False,Startup.DuckDBDestroyClientContext,,False,False,,,True,False,duckdb_destroy_client_context,
duckdb_destroy_arrow_options,Open Connect,False,1068,False,False,,TODO: arrow,True,False,DestroyArrowOptions,,True,True,duckdb_destroy_arrow_options,,True,False,Arrow.DuckDBDestroyArrowOptions,,False,False,,,True,False,duckdb_destroy_arrow_options,
duckdb_library_version,Open Connect,False,1075,True,True,library_version,,True,False,LibraryVersion,,True,False,duckdb_library_version,,True,True,Startup.DuckDBLibraryVersion,,False,False,,,True,False,duckdb_library_version,
duckdb_get_table_names,Open Connect,False,1087,True,True,get_table_names,,True,True,GetTableNames,,True,False,duckdb_get_table_names,,False,False,,,False,False,,,True,False,duckdb_get_table_names,
duckdb_create_config,Configuration,False,1109,True,True,create_config,,True,True,CreateConfig,,True,True,duckdb_create_config,,True,True,Configuration.DuckDBCreateConfig,,False,True,duckdb_create_config,,True,True,duckdb_create_config,
duckdb_config_count,Configuration,False,1118,True,True,config_count,,True,False,ConfigCount,,True,False,duckdb_config_count,,True,True,Configuration.DuckDBConfigCount,,False,True,duckdb_config_count,,True,False,duckdb_config_count,
duckdb_get_config_flag,Configuration,False,1131,True,True,get_config_flag,,True,False,GetConfigFlag,,True,False,duckdb_get_config_flag,,True,True,Configuration.DuckDBGetConfigFlag,,False,True,duckdb_get_config_flag,,True,False,duckdb_get_config_flag,
duckdb_set_config,Configuration,False,1146,True,True,set_config,,True,True,SetConfig,,True,True,duckdb_set_config,,True,True,Configuration.DuckDBSetConfig,,False,True,duckdb_set_config,,True,True,duckdb_set_config,
duckdb_destroy_config,Configuration,False,1153,False,False,,destroyed in finalizer,True,True,DestroyConfig,,True,True,duckdb_destroy_config,,True,False,Configuration.DuckDBDestroyConfig,,False,True,duckdb_destroy_config,,True,True,duckdb_destroy_config,
duckdb_create_error_data,Error Data,False,1171,False,False,,TODO: error data,True,False,CreateErrorData,,True,True,duckdb_create_error_data,,False,False,,,False,False,,,True,False,duckdb_create_error_data,
duckdb_destroy_error_data,Error Data,False,1178,False,False,,TODO: error data,True,True,DestroyErrorData,,True,True,duckdb_destroy_error_data,,True,False,ErrorData.DuckDBDestroyErrorData,,False,False,,,True,False,duckdb_destroy_error_data,
duckdb_error_data_error_type,Error Data,False,1186,False,False,,TODO: error data,True,True,ErrorDataErrorType,,True,True,duckdb_error_data_error_type,,True,True,ErrorData.DuckDBErrorDataErrorType,,False,False,,,True,False,duckdb_error_data_error_type,
duckdb_error_data_message,Error Data,False,1194,False,False,,TODO: error data,True,True,ErrorDataMessage,,True,True,duckdb_error_data_message,,True,False,ErrorData.DuckDBErrorDataMessage,,False,False,,,True,False,duckdb_error_data_message,
duckdb_error_data_has_error,Error Data,False,1202,False,False,,TODO: error data,True,True,ErrorDataHasError,,True,True,duckdb_error_data_has_error,,True,False,ErrorData.DuckDBErrorDataHasError,,False,False,,,True,False,duckdb_error_data_has_error,
duckdb_query,Query Execution,False,1224,True,True,query,,True,False,Query,,True,True,duckdb_query,,True,False,Query.DuckDBQuery,,False,True,duckdb_query,,True,True,duckdb_query,
duckdb_destroy_result,Query Execution,False,1231,False,False,,destroyed in finalizer,True,True,DestroyResult,,True,True,duckdb_destroy_result,,True,False,Query.DuckDBDestroyResult,,False,True,duckdb_destroy_result,,True,True,duckdb_destroy_result,
duckdb_column_name,Query Execution,False,1243,True,True,column_name,,True,True,ColumnName,,True,True,duckdb_column_name,,True,True,Query.DuckDBColumnName,,False,True,duckdb_column_name,,True,True,duckdb_column_name,
duckdb_column_type,Query Execution,False,1254,True,True,column_type,,True,True,ColumnType,,True,False,duckdb_column_type,,True,False,Query.DuckDBColumnType,,False,True,duckdb_column_type,,True,False,duckdb_column_type,
duckdb_result_statement_type,Query Execution,False,1262,True,True,result_statement_type,,True,False,ResultStatementType,,True,False,duckdb_result_statement_type,,True,False,Query.DuckDBResultStatementType,,False,False,,,True,False,duckdb_result_statement_type,
duckdb_column_logical_type,Query Execution,False,1275,True,True,column_logical_type,,True,True,ColumnLogicalType,,True,True,duckdb_column_logical_type,,True,True,Query.DuckDBColumnLogicalType,,False,True,duckdb_column_logical_type,,True,True,duckdb_column_logical_type,
duckdb_result_get_arrow_options,Query Execution,False,1284,False,False,,TODO: arrow,True,False,ResultGetArrowOptions,,True,True,duckdb_result_get_arrow_options,,True,True,Arrow.DuckDBResultGetArrowOptions,,False,False,,,True,False,duckdb_result_get_arrow_options,
duckdb_column_count,Query Execution,False,1292,True,True,column_count,,True,True,ColumnCount,,True,True,duckdb_column_count,,True,True,Query.DuckDBColumnCount,,False,True,duckdb_column_count,,True,True,duckdb_column_count,
duckdb_row_count,Query Execution,True,1303,True,True,row_count,,False,False,,,True,True,duckdb_row_count,,True,False,Query.DuckDBRowCount,,False,False,,,True,False,duckdb_row_count,
duckdb_rows_changed,Query Execution,False,1314,True,True,rows_changed,,True,True,RowsChanged,,True,True,duckdb_rows_changed,,True,True,Query.DuckDBRowsChanged,,False,False,,,True,False,duckdb_rows_changed,
duckdb_column_data,Query Execution,True,1336,False,False,,deprecated,False,False,,,True,False,duckdb_column_data,,True,False,Query.DuckDBColumnData,,False,False,,,True,False,duckdb_column_data,
duckdb_nullmask_data,Query Execution,True,1359,False,False,,deprecated,False,False,,,True,False,duckdb_nullmask_data,,True,False,Query.DuckDBNullmaskData,,False,False,,,True,False,duckdb_nullmask_data,
duckdb_result_error,Query Execution,False,1371,False,False,,"query, execute_prepared, and execute_pending reject promise with error",True,True,ResultError,,True,True,duckdb_result_error,,True,True,Query.DuckDBResultError,,False,True,duckdb_result_error,,True,True,duckdb_result_error,
duckdb_result_error_type,Query Execution,False,1380,False,False,,"query, execute_prepared, and execute_pending reject promise with error",True,False,ResultErrorType,,True,False,duckdb_result_error_type,,True,True,Query.DuckDBResultErrorType,,False,False,,,True,False,duckdb_result_error_type,
duckdb_result_get_chunk,Query Execution,True,1402,True,True,result_get_chunk,,True,False,ResultGetChunk,,True,False,duckdb_result_get_chunk,,True,True,Types.DuckDBResultGetChunk,,False,True,duckdb_result_get_chunk,,True,True,duckdb_result_get_chunk,
duckdb_result_is_streaming,Query Execution,True,1412,True,True,result_is_streaming,,True,False,ResultIsStreaming,,True,False,duckdb_result_is_streaming,,True,True,Types.DuckDBResultIsStreaming,,False,False,,,True,True,duckdb_result_is_streaming,
duckdb_result_chunk_count,Query Execution,True,1422,True,True,result_chunk_count,,True,False,ResultChunkCount,,True,False,duckdb_result_chunk_count,,True,False,Types.DuckDBResultChunkCount,,False,True,duckdb_result_chunk_count,,True,True,duckdb_result_chunk_count,
duckdb_result_return_type,Query Execution,False,1432,True,True,result_return_type,,True,False,ResultReturnType,,True,False,duckdb_result_return_type,,True,True,Query.DuckDBResultReturnType,,False,False,,,True,False,duckdb_result_return_type,
duckdb_value_boolean,Safe Fetch Functions,True,1454,False,False,,deprecated,False,False,,,True,False,duckdb_value_boolean,,True,False,Types.DuckDBValueBoolean,,False,False,,,True,False,duckdb_value_boolean,
duckdb_value_int8,Safe Fetch Functions,True,1461,False,False,,deprecated,False,False,,,True,False,duckdb_value_int8,,True,False,Types.DuckDBValueInt8,,False,False,,,True,False,duckdb_value_int8,
duckdb_value_int16,Safe Fetch Functions,True,1468,False,False,,deprecated,False,False,,,True,False,duckdb_value_int16,,True,False,Types.DuckDBValueInt16,,False,False,,,True,False,duckdb_value_int16,
duckdb_value_int32,Safe Fetch Functions,True,1475,False,False,,deprecated,False,False,,,True,False,duckdb_value_int32,,True,False,Types.DuckDBValueInt32,,False,False,,,True,False,duckdb_value_int32,
duckdb_value_int64,Safe Fetch Functions,True,1482,False,False,,deprecated,True,False,ValueInt64,,True,False,duckdb_value_int64,,True,False,Types.DuckDBValueInt64,,False,False,,,True,False,duckdb_value_int64,
duckdb_value_hugeint,Safe Fetch Functions,True,1489,False,False,,deprecated,False,False,,,True,False,duckdb_value_hugeint,,False,False,,,False,False,,,True,False,duckdb_value_hugeint,
duckdb_value_uhugeint,Safe Fetch Functions,True,1496,False,False,,deprecated,False,False,,,True,False,duckdb_value_uhugeint,,False,False,,,False,False,,,True,False,duckdb_value_uhugeint,
duckdb_value_decimal,Safe Fetch Functions,True,1503,False,False,,deprecated,False,False,,,True,False,duckdb_value_decimal,,True,False,Types.DuckDBValueDecimal,,False,False,,,True,False,duckdb_value_decimal,
duckdb_value_uint8,Safe Fetch Functions,True,1510,False,False,,deprecated,False,False,,,True,False,duckdb_value_uint8,,True,False,Types.DuckDBValueUInt8,,False,False,,,True,False,duckdb_value_uint8,
duckdb_value_uint16,Safe Fetch Functions,True,1517,False,False,,deprecated,False,False,,,True,False,duckdb_value_uint16,,True,False,Types.DuckDBValueUInt16,,False,False,,,True,False,duckdb_value_uint16,
duckdb_value_uint32,Safe Fetch Functions,True,1524,False,False,,deprecated,False,False,,,True,False,duckdb_value_uint32,,True,False,Types.DuckDBValueUInt32,,False,False,,,True,False,duckdb_value_uint32,
duckdb_value_uint64,Safe Fetch Functions,True,1531,False,False,,deprecated,False,False,,,True,False,duckdb_value_uint64,,True,False,Types.DuckDBValueUInt64,,False,False,,,True,False,duckdb_value_uint64,
duckdb_value_float,Safe Fetch Functions,True,1538,False,False,,deprecated,False,False,,,True,False,duckdb_value_float,,True,False,Types.DuckDBValueFloat,,False,False,,,True,False,duckdb_value_float,
duckdb_value_double,Safe Fetch Functions,True,1545,False,False,,deprecated,False,False,,,True,False,duckdb_value_double,,True,False,Types.DuckDBValueDouble,,False,False,,,True,False,duckdb_value_double,
duckdb_value_date,Safe Fetch Functions,True,1552,False,False,,deprecated,False,False,,,True,False,duckdb_value_date,,True,False,Types.DuckDBValueDate,,False,False,,,True,False,duckdb_value_date,
duckdb_value_time,Safe Fetch Functions,True,1559,False,False,,deprecated,False,False,,,True,False,duckdb_value_time,,True,False,Types.DuckDBValueTime,,False,False,,,True,False,duckdb_value_time,
duckdb_value_timestamp,Safe Fetch Functions,True,1566,False,False,,deprecated,False,False,,,True,False,duckdb_value_timestamp,,True,False,Types.DuckDBValueTimestamp,,False,False,,,True,False,duckdb_value_timestamp,
duckdb_value_interval,Safe Fetch Functions,True,1573,False,False,,deprecated,False,False,,,True,False,duckdb_value_interval,,True,False,Types.DuckDBValueInterval,,False,False,,,True,False,duckdb_value_interval,
duckdb_value_varchar,Safe Fetch Functions,True,1581,False,False,,deprecated,False,False,,,True,False,duckdb_value_varchar,,True,False,Types.DuckDBValueVarchar,,False,False,,,True,False,duckdb_value_varchar,
duckdb_value_string,Safe Fetch Functions,True,1588,False,False,,deprecated,False,False,,,True,False,duckdb_value_string,,False,False,,,False,False,,,True,False,duckdb_value_string,
duckdb_value_varchar_internal,Safe Fetch Functions,True,1598,False,False,,deprecated,False,False,,,True,False,duckdb_value_varchar_internal,,False,False,,,False,False,,,True,False,duckdb_value_varchar_internal,
duckdb_value_string_internal,Safe Fetch Functions,True,1608,False,False,,deprecated,False,False,,,True,False,duckdb_value_string_internal,,False,False,,,False,False,,,True,False,duckdb_value_string_internal,
duckdb_value_blob,Safe Fetch Functions,True,1616,False,False,,deprecated,False,False,,,True,False,duckdb_value_blob,,True,False,Types.DuckDBValueBlob,,False,False,,,True,False,duckdb_value_blob,
duckdb_value_is_null,Safe Fetch Functions,True,1623,False,False,,deprecated,False,False,,,True,False,duckdb_value_is_null,,False,False,,,False,False,,,True,False,duckdb_value_is_null,
duckdb_malloc,Helpers,False,1641,False,False,,only used internally,True,False,,,True,False,duckdb_malloc,,False,False,,,False,False,,,True,False,duckdb_malloc,
duckdb_free,Helpers,False,1649,False,False,,only used internally,True,False,Free,,True,True,duckdb_free,,True,False,Helpers.DuckDBFree,,False,True,duckdb_free,,True,True,duckdb_free,
duckdb_vector_size,Helpers,False,1657,True,True,vector_size,,True,True,VectorSize,,True,True,duckdb_vector_size,,True,True,Helpers.DuckDBVectorSize,,False,True,duckdb_vector_size,,True,True,duckdb_vector_size,
duckdb_string_is_inlined,Helpers,False,1664,False,False,,handled internally,True,False,StringIsInlined,,True,False,duckdb_string_is_inlined,,False,False,,,False,False,,,True,False,duckdb_string_is_inlined,
duckdb_string_t_length,Helpers,False,1672,False,False,,handled internally,True,False,StringTLength,,True,True,duckdb_string_t_length,,False,False,,,False,False,,,True,False,duckdb_string_t_length,
duckdb_string_t_data,Helpers,False,1680,False,False,,handled internally,True,True,StringTData,,True,True,duckdb_string_t_data,,False,False,,,False,False,,,True,False,duckdb_string_t_data,
duckdb_valid_utf8_check,Helpers,False,1690,False,False,,TODO: utf8,True,False,ValidUtf8Check,,True,False,duckdb_valid_utf8_check,,False,False,,,False,False,,,True,False,duckdb_valid_utf8_check,
duckdb_from_date,Date Time Timestamp Helpers,False,1706,True,True,from_date,,True,True,FromDate,,True,False,duckdb_from_date,,True,False,DateTimeHelpers.DuckDBFromDate,,False,True,duckdb_from_date,,True,False,duckdb_from_date,
duckdb_to_date,Date Time Timestamp Helpers,False,1714,True,True,to_date,,True,False,ToDate,,True,False,duckdb_to_date,,True,False,DateTimeHelpers.DuckDBToDate,,False,True,duckdb_to_date,,True,False,duckdb_to_date,
duckdb_is_finite_date,Date Time Timestamp Helpers,False,1722,True,True,is_finite_date,,True,False,IsFiniteDate,,True,False,duckdb_is_finite_date,,True,True,DateTimeHelpers.DuckDBIsFiniteDate,,False,False,,,True,False,duckdb_is_finite_date,
duckdb_from_time,Date Time Timestamp Helpers,False,1730,True,True,from_time,,True,False,FromTime,,True,False,duckdb_from_time,,True,True,DateTimeHelpers.DuckDBFromTime,,False,True,duckdb_from_time,,True,False,duckdb_from_time,
duckdb_create_time_tz,Date Time Timestamp Helpers,False,1739,True,False,create_time_tz,,True,True,CreateTimeTZ,,True,False,duckdb_create_time_tz,,True,True,DateTimeHelpers.DuckDBCreateTimeTz,,False,False,,,True,False,duckdb_create_time_tz,
duckdb_from_time_tz,Date Time Timestamp Helpers,False,1748,True,True,from_time_tz,,True,True,FromTimeTZ,,True,False,duckdb_from_time_tz,,True,True,DateTimeHelpers.DuckDBFromTimeTz,,False,True,duckdb_from_time_tz,,True,True,duckdb_from_time_tz,
duckdb_to_time,Date Time Timestamp Helpers,False,1756,True,True,to_time,,True,False,ToTime,,True,False,duckdb_to_time,,True,True,DateTimeHelpers.DuckDBToTime,,False,True,duckdb_to_time,,True,False,duckdb_to_time,
duckdb_from_timestamp,Date Time Timestamp Helpers,False,1764,True,True,from_timestamp,,True,False,FromTimestamp,,True,False,duckdb_from_timestamp,,True,False,DateTimeHelpers.DuckDBFromTimestamp,,False,True,duckdb_from_timestamp,,True,False,duckdb_from_timestamp,
duckdb_to_timestamp,Date Time Timestamp Helpers,False,1772,True,True,to_timestamp,,True,False,ToTimestamp,,True,False,duckdb_to_timestamp,,True,False,DateTimeHelpers.DuckDBToTimestamp,,False,True,duckdb_to_timestamp,,True,False,duckdb_to_timestamp,
duckdb_is_finite_timestamp,Date Time Timestamp Helpers,False,1780,True,True,is_finite_timestamp,,True,False,IsFiniteTimestamp,,True,False,duckdb_is_finite_timestamp,,True,True,DateTimeHelpers.DuckDBIsFiniteTimestamp,,False,False,,,True,False,duckdb_is_finite_timestamp,
duckdb_is_finite_timestamp_s,Date Time Timestamp Helpers,False,1788,True,True,is_finite_timestamp_s,,True,False,IsFiniteTimestampS,,True,False,duckdb_is_finite_timestamp_s,,True,True,DateTimeHelpers.DuckDBIsFiniteTimestampS,,False,False,,,True,False,duckdb_is_finite_timestamp_s,
duckdb_is_finite_timestamp_ms,Date Time Timestamp Helpers,False,1796,True,True,is_finite_timestamp_ms,,True,False,IsFiniteTimestampMS,,True,False,duckdb_is_finite_timestamp_ms,,True,True,DateTimeHelpers.DuckDBIsFiniteTimestampMs,,False,False,,,True,False,duckdb_is_finite_timestamp_ms,
duckdb_is_finite_timestamp_ns,Date Time Timestamp Helpers,False,1804,True,True,is_finite_timestamp_ns,,True,False,IsFiniteTimestampNS,,True,False,duckdb_is_finite_timestamp_ns,,True,True,DateTimeHelpers.DuckDBIsFiniteTimestampNs,,False,False,,,True,False,duckdb_is_finite_timestamp_ns,
duckdb_hugeint_to_double,Hugeint and Uhugeint Helpers,False,1819,True,True,hugeint_to_double,,True,False,HugeIntToDouble,,True,False,duckdb_hugeint_to_double,,False,False,,,False,False,,,True,False,duckdb_hugeint_to_double,
duckdb_double_to_hugeint,Hugeint and Uhugeint Helpers,False,1829,True,True,double_to_hugeint,,True,False,DoubleToHugeInt,,True,False,duckdb_double_to_hugeint,,False,False,,,False,False,,,True,False,duckdb_double_to_hugeint,
duckdb_uhugeint_to_double,Hugeint and Uhugeint Helpers,False,1837,True,True,uhugeint_to_double,,True,False,UHugeIntToDouble,,True,False,duckdb_uhugeint_to_double,,False,False,,,False,False,,,True,False,duckdb_uhugeint_to_double,
duckdb_double_to_uhugeint,Hugeint and Uhugeint Helpers,False,1847,True,True,double_to_uhugeint,,True,False,DoubleToUHugeInt,,True,False,duckdb_double_to_uhugeint,,False,False,,,False,False,,,True,False,duckdb_double_to_uhugeint,
duckdb_double_to_decimal,Decimal Helpers,False,1864,True,True,double_to_decimal,,True,False,DoubleToDecimal,,True,False,duckdb_double_to_decimal,,False,False,,,False,False,,,True,True,duckdb_double_to_decimal,
duckdb_decimal_to_double,Decimal Helpers,False,1872,True,True,decimal_to_double,,True,False,DecimalToDouble,,True,False,duckdb_decimal_to_double,,True,False,Helpers.DuckDBDecimalToDouble,,False,False,,,True,True,duckdb_decimal_to_double,
duckdb_prepare,Prepared Statements,False,1902,True,True,prepare,,True,False,Prepare,,True,False,duckdb_prepare,,True,False,PreparedStatements.DuckDBPrepare,,False,True,duckdb_prepare,,True,True,duckdb_prepare,
duckdb_destroy_prepare,Prepared Statements,False,1910,True,True,destroy_prepare_sync,,True,True,DestroyPrepare,,True,True,duckdb_destroy_prepare,,True,False,PreparedStatements.DuckDBDestroyPrepare,,False,True,duckdb_destroy_prepare,,True,True,duckdb_destroy_prepare,
duckdb_prepare_error,Prepared Statements,False,1921,False,False,,prepare rejects promise with error,True,True,PrepareError,,True,True,duckdb_prepare_error,,True,True,PreparedStatements.DuckDBPrepareError,,False,True,duckdb_prepare_error,,True,True,duckdb_prepare_error,
duckdb_nparams,Prepared Statements,False,1930,True,True,nparams,,True,True,NParams,,True,True,duckdb_nparams,,True,True,PreparedStatements.DuckDBParams,,False,True,duckdb_nparams,,True,True,duckdb_nparams,
duckdb_parameter_name,Prepared Statements,False,1940,True,True,parameter_name,,True,True,ParameterName,,True,True,duckdb_parameter_name,,False,False,,,False,False,,,True,True,duckdb_parameter_name,
duckdb_param_type,Prepared Statements,False,1951,True,True,param_type,,True,True,ParamType,,True,False,duckdb_param_type,,False,False,,,False,True,duckdb_param_type,,True,False,duckdb_param_type,
duckdb_param_logical_type,Prepared Statements,False,1964,True,True,param_logical_type,,True,True,ParamLogicalType,,True,False,duckdb_param_logical_type,,True,True,PreparedStatements.DuckDBParamLogicalType,,False,False,,,True,False,duckdb_param_logical_type,
duckdb_clear_bindings,Prepared Statements,False,1970,True,True,clear_bindings,,True,False,ClearBindings,,True,True,duckdb_clear_bindings,,False,False,,,False,True,duckdb_clear_bindings,,True,False,duckdb_clear_bindings,
duckdb_prepared_statement_type,Prepared Statements,False,1978,True,True,prepared_statement_type,,True,True,PreparedStatementType,,True,True,duckdb_prepared_statement_type,,False,False,,,False,False,,,True,False,duckdb_prepared_statement_type,
duckdb_prepared_statement_column_count,Prepared Statements,False,1987,True,True,prepared_statement_column_count,,True,True,PreparedStatementColumnCount,,True,True,duckdb_prepared_statement_column_count,,False,False,,,False,False,,,True,False,duckdb_prepared_statement_column_count,
duckdb_prepared_statement_column_name,Prepared Statements,False,1999,True,True,prepared_statement_column_name,,True,True,PreparedStatementColumnName,,True,False,duckdb_prepared_statement_column_name,,False,False,,,False,False,,,True,False,duckdb_prepared_statement_column_name,
duckdb_prepared_statement_column_logical_type,Prepared Statements,False,2012,True,True,prepared_statement_column_logical_type,,True,True,PreparedStatementColumnLogicalType,,True,True,duckdb_prepared_statement_column_logical_type,,False,False,,,False,False,,,True,False,duckdb_prepared_statement_column_logical_type,
duckdb_prepared_statement_column_type,Prepared Statements,False,2024,True,True,prepared_statement_column_type,,True,True,PreparedStatementColumnType,,True,False,duckdb_prepared_statement_column_type,,False,False,,,False,False,,,True,False,duckdb_prepared_statement_column_type,
duckdb_bind_value,Bind Values to Prepared Statements,False,2040,True,True,bind_value,,True,True,BindValue,,True,False,duckdb_bind_value,,True,True,PreparedStatements.DuckDBBindValue,,False,False,,,True,True,duckdb_bind_value,
duckdb_bind_parameter_index,Bind Values to Prepared Statements,False,2046,True,True,bind_parameter_index,,True,False,BindParameterIndex,,True,False,duckdb_bind_parameter_index,,True,True,PreparedStatements.DuckDBBindParameterIndex,,False,False,,,True,False,duckdb_bind_parameter_index,
duckdb_bind_boolean,Bind Values to Prepared Statements,False,2052,True,True,bind_boolean,,True,True,BindBoolean,,True,True,duckdb_bind_boolean,,True,False,PreparedStatements.DuckDBBindBoolean,,False,True,duckdb_bind_boolean,,True,True,duckdb_bind_boolean,
duckdb_bind_int8,Bind Values to Prepared Statements,False,2057,True,True,bind_int8,,True,True,BindInt8,,True,True,duckdb_bind_int8,,True,False,PreparedStatements.DuckDBBindInt8,,False,True,duckdb_bind_int8,,True,True,duckdb_bind_int8,
duckdb_bind_int16,Bind Values to Prepared Statements,False,2062,True,True,bind_int16,,True,True,BindInt16,,True,True,duckdb_bind_int16,,True,False,PreparedStatements.DuckDBBindInt16,,False,True,duckdb_bind_int16,,True,True,duckdb_bind_int16,
duckdb_bind_int32,Bind Values to Prepared Statements,False,2067,True,True,bind_int32,,True,True,BindInt32,,True,True,duckdb_bind_int32,,True,False,PreparedStatements.DuckDBBindInt32,,False,True,duckdb_bind_int32,,True,True,duckdb_bind_int32,
duckdb_bind_int64,Bind Values to Prepared Statements,False,2072,True,True,bind_int64,,True,True,BindInt64,,True,True,duckdb_bind_int64,,True,False,PreparedStatements.DuckDBBindInt64,,False,True,duckdb_bind_int64,,True,True,duckdb_bind_int64,
duckdb_bind_hugeint,Bind Values to Prepared Statements,False,2077,True,True,bind_hugeint,,True,True,BindHugeInt,,True,True,duckdb_bind_hugeint,,True,False,PreparedStatements.DuckDBBindHugeInt,,False,True,duckdb_bind_hugeint,,True,False,duckdb_bind_hugeint,
duckdb_bind_uhugeint,Bind Values to Prepared Statements,False,2083,True,True,bind_uhugeint,,True,True,BindUHugeInt,,True,True,duckdb_bind_uhugeint,,False,False,,,False,True,duckdb_bind_uhugeint,,True,False,duckdb_bind_uhugeint,
duckdb_bind_decimal,Bind Values to Prepared Statements,False,2089,True,True,bind_decimal,,True,False,BindDecimal,,True,True,duckdb_bind_decimal,,False,False,,,False,True,duckdb_bind_decimal,,True,False,duckdb_bind_decimal,
duckdb_bind_uint8,Bind Values to Prepared Statements,False,2095,True,True,bind_uint8,,True,True,BindUInt8,,True,True,duckdb_bind_uint8,,True,False,PreparedStatements.DuckDBBindUInt8,,False,True,duckdb_bind_uint8,,True,True,duckdb_bind_uint8,
duckdb_bind_uint16,Bind Values to Prepared Statements,False,2100,True,True,bind_uint16,,True,True,BindUInt16,,True,True,duckdb_bind_uint16,,True,False,PreparedStatements.DuckDBBindUInt16,,False,True,duckdb_bind_uint16,,True,True,duckdb_bind_uint16,
duckdb_bind_uint32,Bind Values to Prepared Statements,False,2106,True,True,bind_uint32,,True,True,BindUInt32,,True,True,duckdb_bind_uint32,,True,False,PreparedStatements.DuckDBBindUInt32,,False,True,duckdb_bind_uint32,,True,True,duckdb_bind_uint32,
duckdb_bind_uint64,Bind Values to Prepared Statements,False,2112,True,True,bind_uint64,,True,True,BindUInt64,,True,True,duckdb_bind_uint64,,True,False,PreparedStatements.DuckDBBindUInt64,,False,True,duckdb_bind_uint64,,True,True,duckdb_bind_uint64,
duckdb_bind_float,Bind Values to Prepared Statements,False,2118,True,True,bind_float,,True,True,BindFloat,,True,True,duckdb_bind_float,,True,False,PreparedStatements.DuckDBBindFloat,,False,True,duckdb_bind_float,,True,True,duckdb_bind_float,
duckdb_bind_double,Bind Values to Prepared Statements,False,2123,True,True,bind_double,,True,True,BindDouble,,True,True,duckdb_bind_double,,True,False,PreparedStatements.DuckDBBindDouble,,False,True,duckdb_bind_double,,True,True,duckdb_bind_double,
duckdb_bind_date,Bind Values to Prepared Statements,False,2128,True,True,bind_date,,True,True,BindDate,,True,True,duckdb_bind_date,,True,False,PreparedStatements.DuckDBBindDate,,False,True,duckdb_bind_date,,True,True,duckdb_bind_date,
